ECG,X,Y,Z,Timestamp
417,0.20,-9.34,-1.37,2024-01-20 15:13:17.106
387,0.24,-9.34,-1.33,2024-01-20 15:13:17.139
331,0.27,-9.34,-1.37,2024-01-20 15:13:17.205
295,0.24,-9.34,-1.37,2024-01-20 15:13:17.239
347,0.20,-9.34,-1.33,2024-01-20 15:13:17.272
365,0.24,-9.34,-1.41,2024-01-20 15:13:17.338
380,0.24,-9.34,-1.37,2024-01-20 15:13:17.372
295,0.24,-9.30,-1.33,2024-01-20 15:13:17.405
293,0.24,-9.30,-1.37,2024-01-20 15:13:17.471
309,0.24,-9.34,-1.33,2024-01-20 15:13:17.505
347,0.24,-9.34,-1.41,2024-01-20 15:13:17.538
365,0.27,-9.34,-1.41,2024-01-20 15:13:17.572
330,0.20,-9.34,-1.37,2024-01-20 15:13:17.638
650,0.27,-9.38,-1.37,2024-01-20 15:13:17.671
173,0.20,-9.30,-1.41,2024-01-20 15:13:17.705
333,0.24,-9.30,-1.37,2024-01-20 15:13:17.770
357,0.24,-9.38,-1.37,2024-01-20 15:13:17.804
380,0.24,-9.30,-1.41,2024-01-20 15:13:17.838
322,0.24,-9.34,-1.37,2024-01-20 15:13:17.904
289,0.27,-9.26,-1.37,2024-01-20 15:13:17.937
321,0.27,-9.34,-1.37,2024-01-20 15:13:17.971
326,0.24,-9.34,-1.37,2024-01-20 15:13:18.037
362,0.24,-9.30,-1.33,2024-01-20 15:13:18.070
317,0.27,-9.34,-1.41,2024-01-20 15:13:18.104
270,0.24,-9.34,-1.33,2024-01-20 15:13:18.170
279,0.24,-9.34,-1.37,2024-01-20 15:13:18.204
323,0.24,-9.38,-1.37,2024-01-20 15:13:18.237
365,0.24,-9.30,-1.33,2024-01-20 15:13:18.270
348,0.20,-9.26,-1.37,2024-01-20 15:13:18.337
290,0.24,-9.30,-1.37,2024-01-20 15:13:18.370
282,0.27,-9.34,-1.41,2024-01-20 15:13:18.403
364,0.24,-9.34,-1.41,2024-01-20 15:13:18.469
341,0.24,-9.38,-1.41,2024-01-20 15:13:18.503
371,0.24,-9.30,-1.41,2024-01-20 15:13:18.536
316,0.24,-9.30,-1.37,2024-01-20 15:13:18.603
323,0.24,-9.30,-1.37,2024-01-20 15:13:18.636
12,0.20,-9.34,-1.37,2024-01-20 15:13:18.670
318,0.24,-9.30,-1.37,2024-01-20 15:13:18.735
390,0.24,-9.38,-1.33,2024-01-20 15:13:18.769
391,0.20,-9.34,-1.37,2024-01-20 15:13:18.803
336,0.24,-9.26,-1.37,2024-01-20 15:13:18.836
304,0.20,-9.34,-1.41,2024-01-20 15:13:18.903
325,0.24,-9.30,-1.33,2024-01-20 15:13:18.935
352,0.24,-9.30,-1.41,2024-01-20 15:13:18.968
373,0.24,-9.30,-1.37,2024-01-20 15:13:19.035
325,0.24,-9.34,-1.37,2024-01-20 15:13:19.069
282,0.24,-9.38,-1.41,2024-01-20 15:13:19.102
298,0.24,-9.34,-1.37,2024-01-20 15:13:19.168
319,0.27,-9.34,-1.37,2024-01-20 15:13:19.202
362,0.24,-9.34,-1.41,2024-01-20 15:13:19.235
357,0.20,-9.34,-1.33,2024-01-20 15:13:19.302
315,0.24,-9.30,-1.33,2024-01-20 15:13:19.335
292,0.24,-9.34,-1.37,2024-01-20 15:13:19.368
322,0.20,-9.38,-1.37,2024-01-20 15:13:19.434
359,0.27,-9.38,-1.41,2024-01-20 15:13:19.468
377,0.24,-9.34,-1.37,2024-01-20 15:13:19.501
314,0.24,-9.34,-1.37,2024-01-20 15:13:19.535
269,0.20,-9.34,-1.33,2024-01-20 15:13:19.601
661,0.24,-9.34,-1.37,2024-01-20 15:13:19.634
301,0.20,-9.38,-1.41,2024-01-20 15:13:19.667
367,0.24,-9.38,-1.37,2024-01-20 15:13:19.734
359,0.24,-9.30,-1.37,2024-01-20 15:13:19.767
307,0.20,-9.34,-1.37,2024-01-20 15:13:19.801
313,0.20,-9.34,-1.37,2024-01-20 15:13:19.867
323,0.20,-9.38,-1.41,2024-01-20 15:13:19.900
355,0.24,-9.30,-1.37,2024-01-20 15:13:19.934
380,0.20,-9.34,-1.37,2024-01-20 15:13:20.000
307,0.20,-9.30,-1.37,2024-01-20 15:13:20.034
284,0.24,-9.34,-1.37,2024-01-20 15:13:20.067
293,0.20,-9.34,-1.41,2024-01-20 15:13:20.134
321,0.24,-9.34,-1.41,2024-01-20 15:13:20.166
365,0.24,-9.34,-1.37,2024-01-20 15:13:20.200
333,0.20,-9.38,-1.37,2024-01-20 15:13:20.233
262,0.24,-9.34,-1.37,2024-01-20 15:13:20.299
294,0.27,-9.34,-1.41,2024-01-20 15:13:20.333
301,0.24,-9.34,-1.45,2024-01-20 15:13:20.366
338,0.27,-9.30,-1.37,2024-01-20 15:13:20.432
396,0.20,-9.34,-1.33,2024-01-20 15:13:20.466
300,0.24,-9.41,-1.37,2024-01-20 15:13:20.500
266,0.24,-9.30,-1.41,2024-01-20 15:13:20.565
300,0.24,-9.38,-1.41,2024-01-20 15:13:20.599
559,0.24,-9.38,-1.33,2024-01-20 15:13:20.633
185,0.24,-9.34,-1.37,2024-01-20 15:13:20.699
331,0.20,-9.34,-1.37,2024-01-20 15:13:20.732
296,0.20,-9.30,-1.41,2024-01-20 15:13:20.766
311,0.20,-9.30,-1.33,2024-01-20 15:13:20.832
352,0.24,-9.41,-1.33,2024-01-20 15:13:20.865
358,0.24,-9.34,-1.37,2024-01-20 15:13:20.898
385,0.24,-9.34,-1.33,2024-01-20 15:13:20.932
290,0.27,-9.38,-1.33,2024-01-20 15:13:20.998
280,0.24,-9.38,-1.41,2024-01-20 15:13:21.031
316,0.20,-9.38,-1.37,2024-01-20 15:13:21.065
355,0.20,-9.38,-1.33,2024-01-20 15:13:21.131
379,0.20,-9.38,-1.37,2024-01-20 15:13:21.164
337,0.20,-9.34,-1.41,2024-01-20 15:13:21.198
281,0.24,-9.34,-1.33,2024-01-20 15:13:21.264
304,0.24,-9.38,-1.37,2024-01-20 15:13:21.298
334,0.16,-9.30,-1.41,2024-01-20 15:13:21.331
381,0.24,-9.34,-1.37,2024-01-20 15:13:21.398
355,0.27,-9.38,-1.33,2024-01-20 15:13:21.431
316,0.24,-9.26,-1.37,2024-01-20 15:13:21.465
299,0.24,-9.34,-1.37,2024-01-20 15:13:21.531
310,0.20,-9.34,-1.33,2024-01-20 15:13:21.564
346,0.20,-9.30,-1.37,2024-01-20 15:13:21.598
660,0.20,-9.34,-1.37,2024-01-20 15:13:21.631
221,0.24,-9.30,-1.37,2024-01-20 15:13:21.696
320,0.24,-9.34,-1.37,2024-01-20 15:13:21.730
325,0.27,-9.34,-1.37,2024-01-20 15:13:21.763
352,0.27,-9.34,-1.37,2024-01-20 15:13:21.830
417,0.27,-9.38,-1.33,2024-01-20 15:13:21.864
367,0.27,-9.26,-1.37,2024-01-20 15:13:21.897
309,0.24,-9.38,-1.37,2024-01-20 15:13:21.963
301,0.20,-9.34,-1.33,2024-01-20 15:13:21.996
336,0.24,-9.38,-1.37,2024-01-20 15:13:22.029
374,0.24,-9.30,-1.33,2024-01-20 15:13:22.096
385,0.20,-9.30,-1.41,2024-01-20 15:13:22.129
302,0.27,-9.34,-1.37,2024-01-20 15:13:22.163
283,0.27,-9.30,-1.37,2024-01-20 15:13:22.229
293,0.20,-9.34,-1.33,2024-01-20 15:13:22.263
323,0.31,-9.41,-1.45,2024-01-20 15:13:22.296
359,0.27,-9.30,-1.37,2024-01-20 15:13:22.330
341,0.24,-9.34,-1.37,2024-01-20 15:13:22.396
317,0.20,-9.34,-1.41,2024-01-20 15:13:22.429
288,0.20,-9.30,-1.33,2024-01-20 15:13:22.463
328,0.24,-9.34,-1.33,2024-01-20 15:13:22.528
352,0.24,-9.34,-1.41,2024-01-20 15:13:22.563
463,0.20,-9.30,-1.37,2024-01-20 15:13:22.595
7,0.24,-9.30,-1.45,2024-01-20 15:13:22.662
288,0.24,-9.34,-1.37,2024-01-20 15:13:22.695
315,0.24,-9.34,-1.37,2024-01-20 15:13:22.729
357,0.24,-9.38,-1.45,2024-01-20 15:13:22.795
367,0.27,-9.38,-1.41,2024-01-20 15:13:22.829
388,0.24,-9.34,-1.37,2024-01-20 15:13:22.862
323,0.24,-9.34,-1.33,2024-01-20 15:13:22.895
271,0.27,-9.38,-1.37,2024-01-20 15:13:22.962
296,0.24,-9.34,-1.37,2024-01-20 15:13:22.994
345,0.20,-9.34,-1.41,2024-01-20 15:13:23.028
370,0.24,-9.38,-1.37,2024-01-20 15:13:23.095
344,0.24,-9.30,-1.37,2024-01-20 15:13:23.128
276,0.27,-9.38,-1.45,2024-01-20 15:13:23.162
290,0.24,-9.34,-1.33,2024-01-20 15:13:23.227
321,0.20,-9.34,-1.41,2024-01-20 15:13:23.261
347,0.24,-9.38,-1.37,2024-01-20 15:13:23.295
360,0.24,-9.38,-1.37,2024-01-20 15:13:23.360
303,0.24,-9.30,-1.33,2024-01-20 15:13:23.394
279,0.24,-9.26,-1.33,2024-01-20 15:13:23.427
301,0.24,-9.30,-1.37,2024-01-20 15:13:23.494
312,0.24,-9.34,-1.41,2024-01-20 15:13:23.527
377,0.24,-9.38,-1.37,2024-01-20 15:13:23.561
325,0.20,-9.30,-1.41,2024-01-20 15:13:23.594
267,0.20,-9.26,-1.33,2024-01-20 15:13:23.660
311,0.24,-9.34,-1.37,2024-01-20 15:13:23.693
343,0.20,-9.34,-1.37,2024-01-20 15:13:23.727
361,0.24,-9.34,-1.37,2024-01-20 15:13:23.793
385,0.27,-9.34,-1.33,2024-01-20 15:13:23.827
301,0.24,-9.30,-1.29,2024-01-20 15:13:23.860
276,0.27,-9.34,-1.33,2024-01-20 15:13:23.926
312,0.24,-9.34,-1.37,2024-01-20 15:13:23.959
323,0.20,-9.34,-1.33,2024-01-20 15:13:23.993
375,0.31,-9.38,-1.37,2024-01-20 15:13:24.059
324,0.24,-9.34,-1.37,2024-01-20 15:13:24.093
262,0.24,-9.34,-1.41,2024-01-20 15:13:24.126
302,0.24,-9.30,-1.37,2024-01-20 15:13:24.193
325,0.27,-9.38,-1.37,2024-01-20 15:13:24.226
362,0.24,-9.38,-1.45,2024-01-20 15:13:24.259
400,0.20,-9.38,-1.41,2024-01-20 15:13:24.293
273,0.20,-9.34,-1.33,2024-01-20 15:13:24.359
281,0.27,-9.30,-1.37,2024-01-20 15:13:24.393
327,0.24,-9.30,-1.37,2024-01-20 15:13:24.426
598,0.24,-9.34,-1.45,2024-01-20 15:13:24.492
211,0.20,-9.34,-1.41,2024-01-20 15:13:24.525
326,0.24,-9.30,-1.45,2024-01-20 15:13:24.558
292,0.24,-9.30,-1.33,2024-01-20 15:13:24.625
326,0.24,-9.34,-1.37,2024-01-20 15:13:24.659
362,0.24,-9.34,-1.37,2024-01-20 15:13:24.692
379,0.20,-9.26,-1.37,2024-01-20 15:13:24.758
373,0.24,-9.38,-1.33,2024-01-20 15:13:24.792
298,0.20,-9.34,-1.37,2024-01-20 15:13:24.825
290,0.24,-9.38,-1.37,2024-01-20 15:13:24.891
328,0.24,-9.30,-1.41,2024-01-20 15:13:24.925
350,0.20,-9.30,-1.33,2024-01-20 15:13:24.958
380,0.24,-9.38,-1.33,2024-01-20 15:13:24.991
306,0.24,-9.38,-1.41,2024-01-20 15:13:25.057
283,0.27,-9.34,-1.37,2024-01-20 15:13:25.090
322,0.20,-9.34,-1.41,2024-01-20 15:13:25.124
350,0.20,-9.34,-1.41,2024-01-20 15:13:25.190
388,0.24,-9.30,-1.37,2024-01-20 15:13:25.224
365,0.24,-9.34,-1.37,2024-01-20 15:13:25.258
301,0.20,-9.34,-1.33,2024-01-20 15:13:25.324
298,0.24,-9.34,-1.37,2024-01-20 15:13:25.357
336,0.27,-9.34,-1.33,2024-01-20 15:13:25.390
386,0.24,-9.34,-1.33,2024-01-20 15:13:25.457
660,0.20,-9.34,-1.37,2024-01-20 15:13:25.491
212,0.27,-9.34,-1.33,2024-01-20 15:13:25.523
295,0.24,-9.34,-1.37,2024-01-20 15:13:25.590
328,0.24,-9.38,-1.37,2024-01-20 15:13:25.623
371,0.24,-9.34,-1.41,2024-01-20 15:13:25.657
406,0.24,-9.34,-1.41,2024-01-20 15:13:25.690
333,0.24,-9.30,-1.37,2024-01-20 15:13:25.757
298,0.20,-9.34,-1.33,2024-01-20 15:13:25.789
303,0.24,-9.34,-1.37,2024-01-20 15:13:25.823
325,0.20,-9.34,-1.37,2024-01-20 15:13:25.889
364,0.27,-9.34,-1.41,2024-01-20 15:13:25.923
375,0.24,-9.34,-1.37,2024-01-20 15:13:25.957
293,0.24,-9.34,-1.37,2024-01-20 15:13:26.022
286,0.20,-9.30,-1.37,2024-01-20 15:13:26.056
320,0.27,-9.38,-1.33,2024-01-20 15:13:26.089
361,0.20,-9.30,-1.41,2024-01-20 15:13:26.156
412,0.24,-9.30,-1.33,2024-01-20 15:13:26.189
352,0.24,-9.30,-1.41,2024-01-20 15:13:26.222
284,0.20,-9.34,-1.41,2024-01-20 15:13:26.288
310,0.20,-9.30,-1.37,2024-01-20 15:13:26.322
328,0.24,-9.30,-1.33,2024-01-20 15:13:26.356
338,0.24,-9.34,-1.37,2024-01-20 15:13:26.389
390,0.20,-9.38,-1.37,2024-01-20 15:13:26.455
317,0.24,-9.34,-1.41,2024-01-20 15:13:26.488
304,0.20,-9.34,-1.37,2024-01-20 15:13:26.522
358,0.24,-9.34,-1.37,2024-01-20 15:13:26.588
373,0.24,-9.34,-1.33,2024-01-20 15:13:26.621
403,0.24,-9.34,-1.41,2024-01-20 15:13:26.656
346,0.24,-9.30,-1.41,2024-01-20 15:13:26.722
272,0.24,-9.34,-1.37,2024-01-20 15:13:26.754
301,0.27,-9.34,-1.33,2024-01-20 15:13:26.788
339,0.20,-9.34,-1.29,2024-01-20 15:13:26.854
378,0.24,-9.30,-1.37,2024-01-20 15:13:26.888
348,0.24,-9.38,-1.37,2024-01-20 15:13:26.922
293,0.27,-9.38,-1.37,2024-01-20 15:13:26.987
281,0.24,-9.38,-1.33,2024-01-20 15:13:27.021
320,0.24,-9.30,-1.37,2024-01-20 15:13:27.054
382,0.24,-9.38,-1.37,2024-01-20 15:13:27.088
383,0.24,-9.30,-1.33,2024-01-20 15:13:27.153
318,0.20,-9.34,-1.45,2024-01-20 15:13:27.187
269,0.24,-9.38,-1.37,2024-01-20 15:13:27.221
333,0.24,-9.30,-1.41,2024-01-20 15:13:27.287
56,0.24,-9.34,-1.37,2024-01-20 15:13:27.320
352,0.24,-9.34,-1.37,2024-01-20 15:13:27.354
372,0.24,-9.38,-1.37,2024-01-20 15:13:27.420
306,0.24,-9.30,-1.37,2024-01-20 15:13:27.453
302,0.24,-9.34,-1.37,2024-01-20 15:13:27.487
325,0.24,-9.34,-1.41,2024-01-20 15:13:27.553
353,0.24,-9.34,-1.45,2024-01-20 15:13:27.587
380,0.24,-9.38,-1.37,2024-01-20 15:13:27.620
323,0.24,-9.30,-1.29,2024-01-20 15:13:27.686
287,0.20,-9.34,-1.37,2024-01-20 15:13:27.720
296,0.20,-9.38,-1.33,2024-01-20 15:13:27.753
330,0.27,-9.30,-1.37,2024-01-20 15:13:27.787
357,0.24,-9.34,-1.37,2024-01-20 15:13:27.852
367,0.20,-9.34,-1.37,2024-01-20 15:13:27.886
286,0.24,-9.34,-1.41,2024-01-20 15:13:27.919
281,0.24,-9.30,-1.41,2024-01-20 15:13:27.986
303,0.27,-9.34,-1.33,2024-01-20 15:13:28.019
368,0.20,-9.34,-1.37,2024-01-20 15:13:28.052
386,0.27,-9.38,-1.37,2024-01-20 15:13:28.119
311,0.24,-9.34,-1.37,2024-01-20 15:13:28.152
272,0.24,-9.34,-1.29,2024-01-20 15:13:28.185
299,0.27,-9.06,-1.41,2024-01-20 15:13:28.252
164,0.27,-9.41,-1.45,2024-01-20 15:13:28.285
372,0.24,-9.26,-1.37,2024-01-20 15:13:28.319
371,0.20,-9.34,-1.37,2024-01-20 15:13:28.385
301,0.24,-9.38,-1.45,2024-01-20 15:13:28.418
305,0.24,-9.38,-1.37,2024-01-20 15:13:28.451
344,0.24,-9.34,-1.37,2024-01-20 15:13:28.485
352,0.24,-9.34,-1.37,2024-01-20 15:13:28.551
386,0.24,-9.30,-1.41,2024-01-20 15:13:28.585
315,0.24,-9.34,-1.37,2024-01-20 15:13:28.618
279,0.20,-9.30,-1.37,2024-01-20 15:13:28.684
299,0.24,-9.34,-1.41,2024-01-20 15:13:28.718
334,0.20,-9.34,-1.37,2024-01-20 15:13:28.751
382,0.24,-9.34,-1.37,2024-01-20 15:13:28.817
343,0.24,-9.38,-1.37,2024-01-20 15:13:28.851
267,0.24,-9.30,-1.37,2024-01-20 15:13:28.884
250,0.24,-9.34,-1.37,2024-01-20 15:13:28.950
313,0.20,-9.30,-1.41,2024-01-20 15:13:28.983
364,0.27,-9.34,-1.37,2024-01-20 15:13:29.017
389,0.24,-9.38,-1.37,2024-01-20 15:13:29.083
331,0.20,-9.30,-1.37,2024-01-20 15:13:29.117
285,0.24,-9.26,-1.37,2024-01-20 15:13:29.151
307,0.20,-9.26,-1.37,2024-01-20 15:13:29.183
344,0.20,-9.34,-1.37,2024-01-20 15:13:29.250
661,0.24,-9.38,-1.41,2024-01-20 15:13:29.283
287,0.24,-9.34,-1.33,2024-01-20 15:13:29.317
292,0.20,-9.30,-1.37,2024-01-20 15:13:29.383
306,0.24,-9.30,-1.37,2024-01-20 15:13:29.417
338,0.27,-9.30,-1.41,2024-01-20 15:13:29.450
385,0.27,-9.34,-1.33,2024-01-20 15:13:29.516
374,0.27,-9.34,-1.37,2024-01-20 15:13:29.549
319,0.20,-9.34,-1.37,2024-01-20 15:13:29.583
276,0.24,-9.34,-1.33,2024-01-20 15:13:29.648
268,0.24,-9.34,-1.37,2024-01-20 15:13:29.682
369,0.27,-9.34,-1.41,2024-01-20 15:13:29.716
368,0.24,-9.34,-1.37,2024-01-20 15:13:29.782
366,0.24,-9.34,-1.41,2024-01-20 15:13:29.816
309,0.16,-9.30,-1.37,2024-01-20 15:13:29.848
295,0.24,-9.34,-1.33,2024-01-20 15:13:29.882
332,0.24,-9.38,-1.33,2024-01-20 15:13:29.949
369,0.24,-9.38,-1.37,2024-01-20 15:13:29.982
388,0.24,-9.34,-1.45,2024-01-20 15:13:30.016
302,0.24,-9.41,-1.33,2024-01-20 15:13:30.081
270,0.24,-9.34,-1.41,2024-01-20 15:13:30.115
335,0.20,-9.30,-1.37,2024-01-20 15:13:30.149
342,0.20,-9.30,-1.37,2024-01-20 15:13:30.215
366,0.24,-9.38,-1.33,2024-01-20 15:13:30.248
330,0.20,-9.30,-1.45,2024-01-20 15:13:30.281
258,0.20,-9.30,-1.37,2024-01-20 15:13:30.347
195,0.24,-9.34,-1.37,2024-01-20 15:13:30.381
311,0.27,-9.38,-1.37,2024-01-20 15:13:30.415
376,0.20,-9.38,-1.33,2024-01-20 15:13:30.481
380,0.24,-9.26,-1.37,2024-01-20 15:13:30.514
312,0.24,-9.38,-1.37,2024-01-20 15:13:30.548
282,0.24,-9.34,-1.33,2024-01-20 15:13:30.581
312,0.24,-9.30,-1.33,2024-01-20 15:13:30.648
347,0.27,-9.34,-1.33,2024-01-20 15:13:30.681
369,0.24,-9.38,-1.41,2024-01-20 15:13:30.714
336,0.27,-9.34,-1.37,2024-01-20 15:13:30.780
284,0.24,-9.34,-1.41,2024-01-20 15:13:30.814
303,0.24,-9.38,-1.41,2024-01-20 15:13:30.848
315,0.24,-9.34,-1.37,2024-01-20 15:13:30.913
366,0.20,-9.34,-1.29,2024-01-20 15:13:30.947
363,0.20,-9.30,-1.41,2024-01-20 15:13:30.980
291,0.20,-9.34,-1.37,2024-01-20 15:13:31.047
282,0.24,-9.30,-1.33,2024-01-20 15:13:31.080
320,0.24,-9.34,-1.37,2024-01-20 15:13:31.113
346,0.24,-9.34,-1.33,2024-01-20 15:13:31.180
393,0.24,-9.34,-1.37,2024-01-20 15:13:31.213
337,0.24,-9.34,-1.33,2024-01-20 15:13:31.246
263,0.27,-9.34,-1.37,2024-01-20 15:13:31.280
293,0.24,-9.34,-1.33,2024-01-20 15:13:31.347
339,0.24,-9.30,-1.37,2024-01-20 15:13:31.380
661,0.27,-9.34,-1.33,2024-01-20 15:13:31.412
345,0.24,-9.34,-1.37,2024-01-20 15:13:31.479
306,0.24,-9.38,-1.41,2024-01-20 15:13:31.512
323,0.24,-9.38,-1.41,2024-01-20 15:13:31.546
357,0.24,-9.30,-1.29,2024-01-20 15:13:31.612
385,0.27,-9.38,-1.37,2024-01-20 15:13:31.646
364,0.24,-9.38,-1.37,2024-01-20 15:13:31.679
333,0.24,-9.34,-1.41,2024-01-20 15:13:31.745
277,0.24,-9.34,-1.37,2024-01-20 15:13:31.779
309,0.24,-9.30,-1.33,2024-01-20 15:13:31.812
325,0.27,-9.38,-1.37,2024-01-20 15:13:31.879
385,0.24,-9.30,-1.37,2024-01-20 15:13:31.911
346,0.20,-9.34,-1.41,2024-01-20 15:13:31.945
281,0.24,-9.34,-1.37,2024-01-20 15:13:31.979
289,0.24,-9.34,-1.33,2024-01-20 15:13:32.044
315,0.24,-9.38,-1.37,2024-01-20 15:13:32.078
363,0.20,-9.34,-1.37,2024-01-20 15:13:32.111
368,0.24,-9.34,-1.33,2024-01-20 15:13:32.178
299,0.27,-9.38,-1.37,2024-01-20 15:13:32.212
292,0.27,-9.34,-1.29,2024-01-20 15:13:32.245
306,0.24,-9.34,-1.37,2024-01-20 15:13:32.311
331,0.24,-9.38,-1.33,2024-01-20 15:13:32.345
376,0.16,-9.34,-1.41,2024-01-20 15:13:32.378
658,0.24,-9.34,-1.37,2024-01-20 15:13:32.444
160,0.27,-9.41,-1.37,2024-01-20 15:13:32.477
303,0.24,-9.34,-1.41,2024-01-20 15:13:32.511
345,0.24,-9.38,-1.41,2024-01-20 15:13:32.577
387,0.20,-9.34,-1.41,2024-01-20 15:13:32.610
415,0.24,-9.30,-1.37,2024-01-20 15:13:32.644
301,0.24,-9.34,-1.33,2024-01-20 15:13:32.677
284,0.24,-9.34,-1.41,2024-01-20 15:13:32.744
311,0.24,-9.34,-1.33,2024-01-20 15:13:32.777
338,0.24,-9.34,-1.41,2024-01-20 15:13:32.811
386,0.20,-9.34,-1.33,2024-01-20 15:13:32.876
342,0.24,-9.30,-1.37,2024-01-20 15:13:32.910
269,0.27,-9.34,-1.33,2024-01-20 15:13:32.943
280,0.27,-9.34,-1.33,2024-01-20 15:13:33.009
321,0.24,-9.34,-1.37,2024-01-20 15:13:33.043
366,0.27,-9.34,-1.37,2024-01-20 15:13:33.077
357,0.24,-9.38,-1.37,2024-01-20 15:13:33.143
311,0.24,-9.34,-1.33,2024-01-20 15:13:33.177
281,0.24,-9.38,-1.33,2024-01-20 15:13:33.209
333,0.20,-9.34,-1.41,2024-01-20 15:13:33.276
340,0.27,-9.34,-1.37,2024-01-20 15:13:33.309
382,0.24,-9.34,-1.41,2024-01-20 15:13:33.342
335,0.20,-9.30,-1.37,2024-01-20 15:13:33.376
661,0.24,-9.34,-1.37,2024-01-20 15:13:33.443
275,0.20,-9.38,-1.37,2024-01-20 15:13:33.475
341,0.20,-9.30,-1.37,2024-01-20 15:13:33.510
390,0.20,-9.34,-1.45,2024-01-20 15:13:33.575
386,0.24,-9.34,-1.41,2024-01-20 15:13:33.609
312,0.24,-9.34,-1.41,2024-01-20 15:13:33.643
268,0.24,-9.34,-1.33,2024-01-20 15:13:33.709
317,0.27,-9.30,-1.41,2024-01-20 15:13:33.741
332,0.24,-9.38,-1.33,2024-01-20 15:13:33.775
377,0.27,-9.34,-1.37,2024-01-20 15:13:33.842
316,0.24,-9.34,-1.37,2024-01-20 15:13:33.875
282,0.24,-9.34,-1.37,2024-01-20 15:13:33.908
281,0.24,-9.34,-1.33,2024-01-20 15:13:33.975
320,0.24,-9.38,-1.37,2024-01-20 15:13:34.008
368,0.24,-9.34,-1.41,2024-01-20 15:13:34.041
356,0.24,-9.30,-1.37,2024-01-20 15:13:34.075
285,0.24,-9.34,-1.37,2024-01-20 15:13:34.141
286,0.24,-9.34,-1.41,2024-01-20 15:13:34.175
334,0.24,-9.34,-1.37,2024-01-20 15:13:34.208
361,0.24,-9.30,-1.33,2024-01-20 15:13:34.274
367,0.24,-9.30,-1.37,2024-01-20 15:13:34.308
329,0.24,-9.34,-1.41,2024-01-20 15:13:34.341
254,0.27,-9.38,-1.33,2024-01-20 15:13:34.407
333,0.24,-9.30,-1.37,2024-01-20 15:13:34.441
329,0.27,-9.34,-1.41,2024-01-20 15:13:34.475
383,0.24,-9.34,-1.33,2024-01-20 15:13:34.540
358,0.24,-9.34,-1.33,2024-01-20 15:13:34.573
304,0.20,-9.34,-1.41,2024-01-20 15:13:34.607
297,0.24,-9.34,-1.37,2024-01-20 15:13:34.674
318,0.27,-9.38,-1.37,2024-01-20 15:13:34.707
348,0.24,-9.30,-1.41,2024-01-20 15:13:34.740
367,0.24,-9.34,-1.33,2024-01-20 15:13:34.774
303,0.24,-9.34,-1.37,2024-01-20 15:13:34.840
272,0.24,-9.34,-1.37,2024-01-20 15:13:34.873
289,0.20,-9.34,-1.41,2024-01-20 15:13:34.906
319,0.24,-9.34,-1.37,2024-01-20 15:13:34.973
366,0.24,-9.30,-1.41,2024-01-20 15:13:35.006
320,0.24,-9.34,-1.41,2024-01-20 15:13:35.040
263,0.27,-9.38,-1.41,2024-01-20 15:13:35.106
285,0.24,-9.34,-1.33,2024-01-20 15:13:35.139
314,0.27,-9.38,-1.41,2024-01-20 15:13:35.173
360,0.24,-9.34,-1.37,2024-01-20 15:13:35.239
317,0.24,-9.34,-1.37,2024-01-20 15:13:35.273
165,0.24,-9.34,-1.37,2024-01-20 15:13:35.306
110,0.24,-9.30,-1.37,2024-01-20 15:13:35.372
204,0.20,-9.30,-1.41,2024-01-20 15:13:35.405
214,0.24,-9.30,-1.33,2024-01-20 15:13:35.439
244,0.27,-9.34,-1.37,2024-01-20 15:13:35.472
155,0.27,-9.30,-1.33,2024-01-20 15:13:35.539
83,0.20,-9.34,-1.37,2024-01-20 15:13:35.572
47,0.24,-9.30,-1.29,2024-01-20 15:13:35.606
43,0.24,-9.30,-1.37,2024-01-20 15:13:35.672
111,0.20,-9.34,-1.45,2024-01-20 15:13:35.705
185,0.20,-9.34,-1.37,2024-01-20 15:13:35.738
221,0.24,-9.30,-1.33,2024-01-20 15:13:35.805
169,0.20,-9.34,-1.41,2024-01-20 15:13:35.838
207,0.24,-9.38,-1.41,2024-01-20 15:13:35.871
245,0.24,-9.34,-1.37,2024-01-20 15:13:35.905
314,0.20,-9.34,-1.41,2024-01-20 15:13:35.971
354,0.24,-9.34,-1.37,2024-01-20 15:13:36.005
305,0.27,-9.34,-1.37,2024-01-20 15:13:36.038
281,0.24,-9.34,-1.41,2024-01-20 15:13:36.104
336,0.24,-9.34,-1.37,2024-01-20 15:13:36.137
373,0.24,-9.34,-1.37,2024-01-20 15:13:36.171
437,0.24,-9.34,-1.37,2024-01-20 15:13:36.237
401,0.24,-9.30,-1.37,2024-01-20 15:13:36.271
328,0.24,-9.34,-1.37,2024-01-20 15:13:36.304
335,0.20,-9.34,-1.37,2024-01-20 15:13:36.370
661,0.24,-9.30,-1.29,2024-01-20 15:13:36.404
379,0.27,-9.30,-1.33,2024-01-20 15:13:36.437
441,0.24,-9.30,-1.29,2024-01-20 15:13:36.503
378,0.20,-9.38,-1.37,2024-01-20 15:13:36.537
367,0.31,-9.38,-1.41,2024-01-20 15:13:36.570
385,0.27,-9.34,-1.37,2024-01-20 15:13:36.603
389,0.24,-9.34,-1.37,2024-01-20 15:13:36.669
455,0.24,-9.41,-1.33,2024-01-20 15:13:36.703
395,0.24,-9.30,-1.41,2024-01-20 15:13:36.740
